ID Objectif,Année,Mois,ID Agence,ID Produit,Objectif Primes,Objectif Nouveaux Contrats,Objectif Taux Renouvellement,Objectif Ratio Sinistres Primes
OBJ-00353,2023,4,AGC-009,PRD-001,203855000,17,0.76,0.48
OBJ-00354,2023,4,AGC-009,PRD-002,404387000,18,0.63,0.62
OBJ-00355,2023,4,AGC-009,PRD-003,406635000,6,0.65,0.42
OBJ-00356,2023,4,AGC-009,PRD-004,584409000,5,0.76,0.65
OBJ-00357,2023,4,AGC-009,PRD-005,190983000,16,0.6,0.48
OBJ-00358,2023,4,AGC-009,PRD-006,555748000,15,0.79,0.6
OBJ-00359,2023,4,AGC-009,PRD-007,926185000,16,0.75,0.48
OBJ-00360,2023,4,AGC-009,PRD-008,1024717000,12,0.79,0.63
OBJ-00361,2023,4,AGC-010,PRD-001,536867000,4,0.71,0.41
OBJ-00362,2023,4,AGC-010,PRD-002,573663000,17,0.64,0.61
OBJ-00363,2023,4,AGC-010,PRD-003,457442000,16,0.63,0.54
OBJ-00364,2023,4,AGC-010,PRD-004,536866000,13,0.71,0.41
OBJ-00365,2023,4,AGC-010,PRD-005,192719000,8,0.62,0.52
OBJ-00366,2023,4,AGC-010,PRD-006,595373000,17,0.63,0.54
OBJ-00367,2023,4,AGC-010,PRD-007,1325576000,5,0.64,0.42
OBJ-00368,2023,4,AGC-010,PRD-008,880735000,7,0.62,0.5
OBJ-00369,2023,4,AGC-011,PRD-001,379430000,18,0.76,0.54
OBJ-00370,2023,4,AGC-011,PRD-002,231493000,4,0.76,0.53
OBJ-00371,2023,4,AGC-011,PRD-003,239978000,16,0.74,0.6
OBJ-00372,2023,4,AGC-011,PRD-004,429420000,4,0.77,0.56
OBJ-00373,2023,4,AGC-011,PRD-005,299748000,18,0.61,0.44
OBJ-00374,2023,4,AGC-011,PRD-006,257075000,16,0.63,0.53
OBJ-00375,2023,4,AGC-011,PRD-007,913289000,16,0.76,0.59
OBJ-00376,2023,4,AGC-011,PRD-008,817314000,12,0.69,0.48
OBJ-00377,2023,4,AGC-012,PRD-001,353094000,12,0.71,0.57
OBJ-00378,2023,4,AGC-012,PRD-002,322025000,16,0.73,0.54
OBJ-00379,2023,4,AGC-012,PRD-003,471643000,4,0.74,0.44
OBJ-00380,2023,4,AGC-012,PRD-004,224795000,13,0.62,0.49
OBJ-00381,2023,4,AGC-012,PRD-005,296751000,11,0.74,0.54
OBJ-00382,2023,4,AGC-012,PRD-006,249068000,7,0.69,0.47
OBJ-00383,2023,4,AGC-012,PRD-007,642302000,8,0.76,0.48
OBJ-00384,2023,4,AGC-012,PRD-008,1131273000,4,0.71,0.49
OBJ-00385,2023,5,AGC-001,PRD-001,1726074000,22,0.61,0.47
OBJ-00386,2023,5,AGC-001,PRD-002,1657502000,15,0.67,0.53
OBJ-00387,2023,5,AGC-001,PRD-003,1407781000,25,0.68,0.43
OBJ-00388,2023,5,AGC-001,PRD-004,1522741000,34,0.77,0.58
OBJ-00389,2023,5,AGC-001,PRD-005,660839000,41,0.73,0.6
OBJ-00390,2023,5,AGC-001,PRD-006,917146000,33,0.71,0.47
OBJ-00391,2023,5,AGC-001,PRD-007,2792026000,15,0.67,0.42
OBJ-00392,2023,5,AGC-001,PRD-008,4187441000,41,0.79,0.43
OBJ-00393,2023,5,AGC-002,PRD-001,1447624000,34,0.77,0.59
OBJ-00394,2023,5,AGC-002,PRD-002,1510178000,38,0.69,0.48
OBJ-00395,2023,5,AGC-002,PRD-003,1076323000,38,0.63,0.48
OBJ-00396,2023,5,AGC-002,PRD-004,1608707000,47,0.72,0.43
OBJ-00397,2023,5,AGC-002,PRD-005,833935000,35,0.67,0.49
OBJ-00398,2023,5,AGC-002,PRD-006,1191662000,24,0.66,0.42
OBJ-00399,2023,5,AGC-002,PRD-007,3394530000,46,0.73,0.42
OBJ-00400,2023,5,AGC-002,PRD-008,2819982000,15,0.76,0.55
OBJ-00401,2023,5,AGC-003,PRD-001,982043000,26,0.72,0.57
OBJ-00402,2023,5,AGC-003,PRD-002,1009527000,33,0.68,0.44
OBJ-00403,2023,5,AGC-003,PRD-003,1283870000,25,0.67,0.64
OBJ-00404,2023,5,AGC-003,PRD-004,1394527000,29,0.67,0.6
OBJ-00405,2023,5,AGC-003,PRD-005,784468000,35,0.69,0.51
OBJ-00406,2023,5,AGC-003,PRD-006,1122914000,48,0.75,0.6
OBJ-00407,2023,5,AGC-003,PRD-007,4221398000,36,0.73,0.41
OBJ-00408,2023,5,AGC-003,PRD-008,2670111000,16,0.72,0.56
OBJ-00409,2023,5,AGC-004,PRD-001,285122000,13,0.78,0.57
OBJ-00410,2023,5,AGC-004,PRD-002,489164000,18,0.63,0.5
OBJ-00411,2023,5,AGC-004,PRD-003,242586000,13,0.7,0.62
OBJ-00412,2023,5,AGC-004,PRD-004,375896000,13,0.6,0.41
OBJ-00413,2023,5,AGC-004,PRD-005,134296000,4,0.71,0.48
OBJ-00414,2023,5,AGC-004,PRD-006,317567000,16,0.66,0.4
OBJ-00415,2023,5,AGC-004,PRD-007,703454000,17,0.65,0.63
OBJ-00416,2023,5,AGC-004,PRD-008,523067000,5,0.76,0.45
OBJ-00417,2023,5,AGC-005,PRD-001,598400000,5,0.76,0.46
OBJ-00418,2023,5,AGC-005,PRD-002,408817000,7,0.65,0.53
OBJ-00419,2023,5,AGC-005,PRD-003,420006000,12,0.66,0.5
OBJ-00420,2023,5,AGC-005,PRD-004,423697000,12,0.68,0.45
OBJ-00421,2023,5,AGC-005,PRD-005,174043000,15,0.7,0.62
OBJ-00422,2023,5,AGC-005,PRD-006,567603000,7,0.78,0.65
OBJ-00423,2023,5,AGC-005,PRD-007,615766000,6,0.63,0.63
OBJ-00424,2023,5,AGC-005,PRD-008,1304960000,4,0.65,0.57
OBJ-00425,2023,5,AGC-006,PRD-001,553078000,18,0.68,0.63
OBJ-00426,2023,5,AGC-006,PRD-002,425216000,13,0.61,0.59
OBJ-00427,2023,5,AGC-006,PRD-003,421733000,16,0.78,0.48
OBJ-00428,2023,5,AGC-006,PRD-004,593616000,8,0.65,0.59
OBJ-00429,2023,5,AGC-006,PRD-005,277687000,16,0.68,0.55
OBJ-00430,2023,5,AGC-006,PRD-006,362398000,6,0.73,0.58
OBJ-00431,2023,5,AGC-006,PRD-007,518765000,10,0.69,0.55
OBJ-00432,2023,5,AGC-006,PRD-008,1355022000,4,0.79,0.45
OBJ-00433,2023,5,AGC-007,PRD-001,220157000,7,0.63,0.59
OBJ-00434,2023,5,AGC-007,PRD-002,536460000,5,0.77,0.42
OBJ-00435,2023,5,AGC-007,PRD-003,498178000,11,0.62,0.46
OBJ-00436,2023,5,AGC-007,PRD-004,563186000,17,0.66,0.63
OBJ-00437,2023,5,AGC-007,PRD-005,170232000,16,0.75,0.63
OBJ-00438,2023,5,AGC-007,PRD-006,415133000,7,0.71,0.54
OBJ-00439,2023,5,AGC-007,PRD-007,703383000,6,0.7,0.41
OBJ-00440,2023,5,AGC-007,PRD-008,588081000,8,0.75,0.58
OBJ-00441,2023,5,AGC-008,PRD-001,530771000,17,0.8,0.54
OBJ-00442,2023,5,AGC-008,PRD-002,573891000,14,0.78,0.48
OBJ-00443,2023,5,AGC-008,PRD-003,465064000,14,0.64,0.53
OBJ-00444,2023,5,AGC-008,PRD-004,378428000,8,0.62,0.46
OBJ-00445,2023,5,AGC-008,PRD-005,237259000,13,0.74,0.63
OBJ-00446,2023,5,AGC-008,PRD-006,438120000,18,0.67,0.59
OBJ-00447,2023,5,AGC-008,PRD-007,1054820000,14,0.73,0.61
OBJ-00448,2023,5,AGC-008,PRD-008,712926000,5,0.67,0.55
OBJ-00449,2023,5,AGC-009,PRD-001,213309000,14,0.78,0.64
OBJ-00450,2023,5,AGC-009,PRD-002,212629000,15,0.68,0.58
OBJ-00451,2023,5,AGC-009,PRD-003,582818000,15,0.8,0.59
OBJ-00452,2023,5,AGC-009,PRD-004,536855000,16,0.62,0.64
OBJ-00453,2023,5,AGC-009,PRD-005,219617000,13,0.77,0.53
OBJ-00454,2023,5,AGC-009,PRD-006,504878000,4,0.64,0.56
OBJ-00455,2023,5,AGC-009,PRD-007,543802000,18,0.65,0.55
OBJ-00456,2023,5,AGC-009,PRD-008,1147765000,9,0.76,0.57
OBJ-00457,2023,5,AGC-010,PRD-001,594562000,12,0.62,0.45
OBJ-00458,2023,5,AGC-010,PRD-002,200648000,15,0.62,0.43
OBJ-00459,2023,5,AGC-010,PRD-003,446632000,4,0.72,0.58
OBJ-00460,2023,5,AGC-010,PRD-004,352111000,13,0.66,0.52
OBJ-00461,2023,5,AGC-010,PRD-005,244703000,5,0.64,0.43
OBJ-00462,2023,5,AGC-010,PRD-006,299051000,17,0.72,0.51
OBJ-00463,2023,5,AGC-010,PRD-007,1021216000,13,0.62,0.58
OBJ-00464,2023,5,AGC-010,PRD-008,946895000,7,0.68,0.42
OBJ-00465,2023,5,AGC-011,PRD-001,422436000,11,0.61,0.64
OBJ-00466,2023,5,AGC-011,PRD-002,516106000,10,0.7,0.4
OBJ-00467,2023,5,AGC-011,PRD-003,374112000,15,0.71,0.43
OBJ-00468,2023,5,AGC-011,PRD-004,269418000,11,0.76,0.52
OBJ-00469,2023,5,AGC-011,PRD-005,165134000,16,0.63,0.53
OBJ-00470,2023,5,AGC-011,PRD-006,375607000,15,0.79,0.56
OBJ-00471,2023,5,AGC-011,PRD-007,1217213000,16,0.77,0.42
OBJ-00472,2023,5,AGC-011,PRD-008,962180000,15,0.63,0.55
OBJ-00473,2023,5,AGC-012,PRD-001,233661000,10,0.76,0.57
OBJ-00474,2023,5,AGC-012,PRD-002,427627000,16,0.65,0.65
OBJ-00475,2023,5,AGC-012,PRD-003,390867000,9,0.63,0.48
OBJ-00476,2023,5,AGC-012,PRD-004,445978000,10,0.74,0.53
OBJ-00477,2023,5,AGC-012,PRD-005,263823000,14,0.79,0.48
OBJ-00478,2023,5,AGC-012,PRD-006,597798000,8,0.78,0.43
OBJ-00479,2023,5,AGC-012,PRD-007,608764000,10,0.73,0.65
OBJ-00480,2023,5,AGC-012,PRD-008,1300161000,18,0.62,0.63
OBJ-00481,2023,6,AGC-001,PRD-001,1022671000,33,0.6,0.56
OBJ-00482,2023,6,AGC-001,PRD-002,1778367000,35,0.63,0.48
OBJ-00483,2023,6,AGC-001,PRD-003,1255773000,41,0.73,0.55
OBJ-00484,2023,6,AGC-001,PRD-004,1262821000,43,0.68,0.51
OBJ-00485,2023,6,AGC-001,PRD-005,822056000,15,0.61,0.52
OBJ-00486,2023,6,AGC-001,PRD-006,987609000,47,0.76,0.43
OBJ-00487,2023,6,AGC-001,PRD-007,4205895000,15,0.65,0.59
OBJ-00488,2023,6,AGC-001,PRD-008,3331669000,42,0.65,0.41
OBJ-00489,2023,6,AGC-002,PRD-001,1781079000,45,0.61,0.54
OBJ-00490,2023,6,AGC-002,PRD-002,1127469000,21,0.6,0.42
OBJ-00491,2023,6,AGC-002,PRD-003,908275000,19,0.67,0.52
OBJ-00492,2023,6,AGC-002,PRD-004,1484677000,45,0.61,0.53
OBJ-00493,2023,6,AGC-002,PRD-005,406591000,45,0.7,0.55
OBJ-00494,2023,6,AGC-002,PRD-006,821692000,47,0.64,0.46
OBJ-00495,2023,6,AGC-002,PRD-007,2929838000,39,0.6,0.61
OBJ-00496,2023,6,AGC-002,PRD-008,3667182000,33,0.78,0.63
OBJ-00497,2023,6,AGC-003,PRD-001,826370000,22,0.79,0.65
OBJ-00498,2023,6,AGC-003,PRD-002,962188000,23,0.64,0.59
OBJ-00499,2023,6,AGC-003,PRD-003,1068163000,37,0.65,0.46
OBJ-00500,2023,6,AGC-003,PRD-004,1284191000,20,0.65,0.45
OBJ-00501,2023,6,AGC-003,PRD-005,700668000,31,0.79,0.46
OBJ-00502,2023,6,AGC-003,PRD-006,972149000,44,0.71,0.43
OBJ-00503,2023,6,AGC-003,PRD-007,2298683000,39,0.78,0.58
OBJ-00504,2023,6,AGC-003,PRD-008,2841409000,45,0.65,0.49
OBJ-00505,2023,6,AGC-004,PRD-001,245745000,9,0.73,0.47
OBJ-00506,2023,6,AGC-004,PRD-002,504471000,10,0.61,0.5
OBJ-00507,2023,6,AGC-004,PRD-003,233249000,11,0.74,0.51
OBJ-00508,2023,6,AGC-004,PRD-004,342969000,11,0.62,0.47
OBJ-00509,2023,6,AGC-004,PRD-005,177654000,15,0.75,0.56
OBJ-00510,2023,6,AGC-004,PRD-006,501728000,7,0.65,0.48
OBJ-00511,2023,6,AGC-004,PRD-007,1295631000,11,0.67,0.57
OBJ-00512,2023,6,AGC-004,PRD-008,1156725000,13,0.7,0.41
OBJ-00513,2023,6,AGC-005,PRD-001,368413000,17,0.7,0.44
OBJ-00514,2023,6,AGC-005,PRD-002,544304000,13,0.69,0.46
OBJ-00515,2023,6,AGC-005,PRD-003,228310000,10,0.79,0.46
OBJ-00516,2023,6,AGC-005,PRD-004,597886000,18,0.61,0.51
OBJ-00517,2023,6,AGC-005,PRD-005,262972000,12,0.73,0.6
OBJ-00518,2023,6,AGC-005,PRD-006,248589000,15,0.61,0.48
OBJ-00519,2023,6,AGC-005,PRD-007,738284000,11,0.71,0.46
OBJ-00520,2023,6,AGC-005,PRD-008,1461721000,15,0.78,0.44
OBJ-00521,2023,6,AGC-006,PRD-001,378429000,13,0.74,0.49
OBJ-00522,2023,6,AGC-006,PRD-002,501092000,7,0.78,0.48
OBJ-00523,2023,6,AGC-006,PRD-003,240565000,10,0.77,0.42
OBJ-00524,2023,6,AGC-006,PRD-004,229861000,17,0.68,0.42
OBJ-00525,2023,6,AGC-006,PRD-005,275573000,5,0.64,0.44
OBJ-00526,2023,6,AGC-006,PRD-006,291751000,6,0.68,0.55
OBJ-00527,2023,6,AGC-006,PRD-007,764231000,10,0.75,0.53
OBJ-00528,2023,6,AGC-006,PRD-008,807948000,17,0.65,0.62
OBJ-00529,2023,6,AGC-007,PRD-001,530151000,10,0.77,0.48
OBJ-00530,2023,6,AGC-007,PRD-002,217837000,15,0.78,0.54
OBJ-00531,2023,6,AGC-007,PRD-003,276019000,18,0.66,0.5
OBJ-00532,2023,6,AGC-007,PRD-004,563889000,11,0.74,0.42
OBJ-00533,2023,6,AGC-007,PRD-005,151745000,16,0.7,0.49
OBJ-00534,2023,6,AGC-007,PRD-006,390362000,12,0.68,0.47
OBJ-00535,2023,6,AGC-007,PRD-007,550735000,13,0.66,0.53
OBJ-00536,2023,6,AGC-007,PRD-008,1124892000,18,0.62,0.53
OBJ-00537,2023,6,AGC-008,PRD-001,273887000,13,0.72,0.56
OBJ-00538,2023,6,AGC-008,PRD-002,486547000,4,0.78,0.52
OBJ-00539,2023,6,AGC-008,PRD-003,410593000,10,0.62,0.49
OBJ-00540,2023,6,AGC-008,PRD-004,391948000,15,0.7,0.4
OBJ-00541,2023,6,AGC-008,PRD-005,276454000,14,0.69,0.63
OBJ-00542,2023,6,AGC-008,PRD-006,436816000,4,0.61,0.42
OBJ-00543,2023,6,AGC-008,PRD-007,788394000,10,0.66,0.44
OBJ-00544,2023,6,AGC-008,PRD-008,511224000,5,0.68,0.49
OBJ-00545,2023,6,AGC-009,PRD-001,411459000,13,0.62,0.5
OBJ-00546,2023,6,AGC-009,PRD-002,546585000,11,0.64,0.57
OBJ-00547,2023,6,AGC-009,PRD-003,378227000,13,0.71,0.49
OBJ-00548,2023,6,AGC-009,PRD-004,491891000,8,0.64,0.43
OBJ-00549,2023,6,AGC-009,PRD-005,146104000,6,0.7,0.64
OBJ-00550,2023,6,AGC-009,PRD-006,484344000,9,0.64,0.48
OBJ-00551,2023,6,AGC-009,PRD-007,837401000,17,0.62,0.46
OBJ-00552,2023,6,AGC-009,PRD-008,627065000,14,0.78,0.54
OBJ-00553,2023,6,AGC-010,PRD-001,295920000,10,0.78,0.52
OBJ-00554,2023,6,AGC-010,PRD-002,324820000,10,0.64,0.44
OBJ-00555,2023,6,AGC-010,PRD-003,257275000,9,0.65,0.41
OBJ-00556,2023,6,AGC-010,PRD-004,581157000,8,0.73,0.41
OBJ-00557,2023,6,AGC-010,PRD-005,107562000,8,0.66,0.42
OBJ-00558,2023,6,AGC-010,PRD-006,219632000,6,0.66,0.41
OBJ-00559,2023,6,AGC-010,PRD-007,1102210000,9,0.66,0.6
OBJ-00560,2023,6,AGC-010,PRD-008,1085500000,13,0.62,0.43
OBJ-00561,2023,6,AGC-011,PRD-001,318051000,9,0.71,0.42
OBJ-00562,2023,6,AGC-011,PRD-002,472484000,8,0.8,0.61
OBJ-00563,2023,6,AGC-011,PRD-003,572842000,5,0.69,0.53
OBJ-00564,2023,6,AGC-011,PRD-004,453959000,17,0.62,0.51
OBJ-00565,2023,6,AGC-011,PRD-005,263638000,13,0.63,0.44
OBJ-00566,2023,6,AGC-011,PRD-006,363225000,5,0.72,0.53
OBJ-00567,2023,6,AGC-011,PRD-007,1153164000,12,0.77,0.6
OBJ-00568,2023,6,AGC-011,PRD-008,813945000,7,0.61,0.49
OBJ-00569,2023,6,AGC-012,PRD-001,552325000,13,0.78,0.6
OBJ-00570,2023,6,AGC-012,PRD-002,413164000,5,0.65,0.49
OBJ-00571,2023,6,AGC-012,PRD-003,579297000,6,0.6,0.63
OBJ-00572,2023,6,AGC-012,PRD-004,269275000,18,0.77,0.56
OBJ-00573,2023,6,AGC-012,PRD-005,126657000,14,0.7,0.64
OBJ-00574,2023,6,AGC-012,PRD-006,214808000,4,0.62,0.44
OBJ-00575,2023,6,AGC-012,PRD-007,561571000,12,0.67,0.58
OBJ-00576,2023,6,AGC-012,PRD-008,959426000,15,0.61,0.45
OBJ-00577,2023,7,AGC-001,PRD-001,1434254000,32,0.71,0.58
OBJ-00578,2023,7,AGC-001,PRD-002,1390898000,30,0.64,0.57
OBJ-00579,2023,7,AGC-001,PRD-003,898589000,47,0.71,0.54
OBJ-00580,2023,7,AGC-001,PRD-004,1189214000,34,0.61,0.43
OBJ-00581,2023,7,AGC-001,PRD-005,574004000,40,0.76,0.41
OBJ-00582,2023,7,AGC-001,PRD-006,1746492000,39,0.6,0.49
OBJ-00583,2023,7,AGC-001,PRD-007,2824798000,28,0.78,0.62
OBJ-00584,2023,7,AGC-001,PRD-008,2028997000,18,0.7,0.55
OBJ-00585,2023,7,AGC-002,PRD-001,810989000,19,0.67,0.57
OBJ-00586,2023,7,AGC-002,PRD-002,1335818000,35,0.6,0.59
OBJ-00587,2023,7,AGC-002,PRD-003,1554820000,30,0.78,0.5
OBJ-00588,2023,7,AGC-002,PRD-004,963733000,49,0.78,0.62
OBJ-00589,2023,7,AGC-002,PRD-005,486789000,36,0.6,0.46
OBJ-00590,2023,7,AGC-002,PRD-006,1219958000,35,0.77,0.42
OBJ-00591,2023,7,AGC-002,PRD-007,2525549000,35,0.71,0.53
OBJ-00592,2023,7,AGC-002,PRD-008,2712831000,24,0.8,0.54
OBJ-00593,2023,7,AGC-003,PRD-001,900201000,48,0.65,0.47
OBJ-00594,2023,7,AGC-003,PRD-002,1263129000,25,0.8,0.41
OBJ-00595,2023,7,AGC-003,PRD-003,1720306000,26,0.66,0.65
OBJ-00596,2023,7,AGC-003,PRD-004,1336363000,44,0.64,0.45
OBJ-00597,2023,7,AGC-003,PRD-005,446900000,30,0.78,0.61
OBJ-00598,2023,7,AGC-003,PRD-006,974480000,20,0.62,0.53
OBJ-00599,2023,7,AGC-003,PRD-007,3369041000,25,0.73,0.46
OBJ-00600,2023,7,AGC-003,PRD-008,4312134000,49,0.61,0.47
OBJ-00601,2023,7,AGC-004,PRD-001,483901000,18,0.67,0.64
OBJ-00602,2023,7,AGC-004,PRD-002,446093000,17,0.63,0.41
OBJ-00603,2023,7,AGC-004,PRD-003,272942000,5,0.73,0.48
OBJ-00604,2023,7,AGC-004,PRD-004,265685000,17,0.66,0.49
OBJ-00605,2023,7,AGC-004,PRD-005,271918000,17,0.79,0.46
OBJ-00606,2023,7,AGC-004,PRD-006,301854000,11,0.68,0.41
OBJ-00607,2023,7,AGC-004,PRD-007,685052000,16,0.69,0.56
OBJ-00608,2023,7,AGC-004,PRD-008,1247690000,17,0.74,0.52
OBJ-00609,2023,7,AGC-005,PRD-001,424320000,14,0.67,0.56
OBJ-00610,2023,7,AGC-005,PRD-002,525464000,11,0.65,0.47
OBJ-00611,2023,7,AGC-005,PRD-003,214434000,9,0.73,0.59
OBJ-00612,2023,7,AGC-005,PRD-004,219102000,9,0.6,0.43
OBJ-00613,2023,7,AGC-005,PRD-005,124275000,5,0.72,0.48
OBJ-00614,2023,7,AGC-005,PRD-006,586470000,16,0.67,0.61
OBJ-00615,2023,7,AGC-005,PRD-007,1388104000,16,0.64,0.58
OBJ-00616,2023,7,AGC-005,PRD-008,726350000,9,0.75,0.51
OBJ-00617,2023,7,AGC-006,PRD-001,225875000,14,0.63,0.63
OBJ-00618,2023,7,AGC-006,PRD-002,389654000,14,0.74,0.49
OBJ-00619,2023,7,AGC-006,PRD-003,279189000,10,0.78,0.63
OBJ-00620,2023,7,AGC-006,PRD-004,433690000,13,0.74,0.61
OBJ-00621,2023,7,AGC-006,PRD-005,176630000,8,0.64,0.59
OBJ-00622,2023,7,AGC-006,PRD-006,286680000,12,0.64,0.61
OBJ-00623,2023,7,AGC-006,PRD-007,599714000,18,0.64,0.45
OBJ-00624,2023,7,AGC-006,PRD-008,1163859000,7,0.64,0.6
OBJ-00625,2023,7,AGC-007,PRD-001,361627000,8,0.71,0.4
OBJ-00626,2023,7,AGC-007,PRD-002,213330000,4,0.65,0.45
OBJ-00627,2023,7,AGC-007,PRD-003,355064000,8,0.68,0.63
OBJ-00628,2023,7,AGC-007,PRD-004,290849000,11,0.79,0.63
OBJ-00629,2023,7,AGC-007,PRD-005,262241000,17,0.63,0.42
OBJ-00630,2023,7,AGC-007,PRD-006,282424000,11,0.64,0.59
OBJ-00631,2023,7,AGC-007,PRD-007,764942000,8,0.69,0.44
OBJ-00632,2023,7,AGC-007,PRD-008,528320000,8,0.77,0.53
OBJ-00633,2023,7,AGC-008,PRD-001,578467000,8,0.66,0.64
OBJ-00634,2023,7,AGC-008,PRD-002,462525000,10,0.78,0.44
OBJ-00635,2023,7,AGC-008,PRD-003,496674000,17,0.63,0.57
OBJ-00636,2023,7,AGC-008,PRD-004,506700000,13,0.66,0.54
OBJ-00637,2023,7,AGC-008,PRD-005,250023000,6,0.75,0.64
OBJ-00638,2023,7,AGC-008,PRD-006,387557000,13,0.68,0.49
OBJ-00639,2023,7,AGC-008,PRD-007,1239934000,11,0.69,0.62
OBJ-00640,2023,7,AGC-008,PRD-008,1347407000,15,0.79,0.57
OBJ-00641,2023,7,AGC-009,PRD-001,510294000,8,0.79,0.64
OBJ-00642,2023,7,AGC-009,PRD-002,213237000,4,0.7,0.59
OBJ-00643,2023,7,AGC-009,PRD-003,435512000,5,0.61,0.44
OBJ-00644,2023,7,AGC-009,PRD-004,380269000,16,0.72,0.43
OBJ-00645,2023,7,AGC-009,PRD-005,251330000,7,0.75,0.53
OBJ-00646,2023,7,AGC-009,PRD-006,560492000,17,0.65,0.61
OBJ-00647,2023,7,AGC-009,PRD-007,871201000,17,0.75,0.5
OBJ-00648,2023,7,AGC-009,PRD-008,885751000,13,0.66,0.62
OBJ-00649,2023,7,AGC-010,PRD-001,576106000,10,0.73,0.64
OBJ-00650,2023,7,AGC-010,PRD-002,415804000,15,0.68,0.45
OBJ-00651,2023,7,AGC-010,PRD-003,215069000,11,0.69,0.44
OBJ-00652,2023,7,AGC-010,PRD-004,593866000,9,0.62,0.63
OBJ-00653,2023,7,AGC-010,PRD-005,296027000,4,0.72,0.43
OBJ-00654,2023,7,AGC-010,PRD-006,275580000,11,0.75,0.47
OBJ-00655,2023,7,AGC-010,PRD-007,1200269000,17,0.67,0.52
OBJ-00656,2023,7,AGC-010,PRD-008,1304110000,16,0.73,0.65
OBJ-00657,2023,7,AGC-011,PRD-001,360237000,5,0.75,0.47
OBJ-00658,2023,7,AGC-011,PRD-002,360125000,6,0.69,0.57
OBJ-00659,2023,7,AGC-011,PRD-003,512082000,14,0.66,0.51
OBJ-00660,2023,7,AGC-011,PRD-004,221571000,9,0.69,0.6
OBJ-00661,2023,7,AGC-011,PRD-005,172942000,13,0.66,0.48
OBJ-00662,2023,7,AGC-011,PRD-006,447803000,8,0.65,0.43
OBJ-00663,2023,7,AGC-011,PRD-007,1394006000,4,0.63,0.44
OBJ-00664,2023,7,AGC-011,PRD-008,1300426000,9,0.61,0.54
OBJ-00665,2023,7,AGC-012,PRD-001,400192000,14,0.8,0.55
OBJ-00666,2023,7,AGC-012,PRD-002,401851000,12,0.62,0.5
OBJ-00667,2023,7,AGC-012,PRD-003,369396000,9,0.6,0.62
OBJ-00668,2023,7,AGC-012,PRD-004,480244000,13,0.62,0.55
OBJ-00669,2023,7,AGC-012,PRD-005,240719000,11,0.68,0.54
OBJ-00670,2023,7,AGC-012,PRD-006,399272000,11,0.66,0.59
OBJ-00671,2023,7,AGC-012,PRD-007,540110000,4,0.66,0.53
OBJ-00672,2023,7,AGC-012,PRD-008,1071547000,18,0.75,0.54
OBJ-00673,2023,8,AGC-001,PRD-001,1363825000,15,0.77,0.44
OBJ-00674,2023,8,AGC-001,PRD-002,1679382000,46,0.75,0.44
OBJ-00675,2023,8,AGC-001,PRD-003,1073761000,15,0.75,0.55
OBJ-00676,2023,8,AGC-001,PRD-004,1054999000,34,0.63,0.61
OBJ-00677,2023,8,AGC-001,PRD-005,544441000,43,0.8,0.47
OBJ-00678,2023,8,AGC-001,PRD-006,1144650000,25,0.63,0.6
OBJ-00679,2023,8,AGC-001,PRD-007,2994860000,36,0.62,0.5
OBJ-00680,2023,8,AGC-001,PRD-008,4241277000,34,0.72,0.46
OBJ-00681,2023,8,AGC-002,PRD-001,1325545000,23,0.72,0.48
OBJ-00682,2023,8,AGC-002,PRD-002,1777138000,23,0.61,0.45
OBJ-00683,2023,8,AGC-002,PRD-003,902033000,40,0.61,0.43
OBJ-00684,2023,8,AGC-002,PRD-004,1244799000,29,0.75,0.52
OBJ-00685,2023,8,AGC-002,PRD-005,735039000,45,0.74,0.45
OBJ-00686,2023,8,AGC-002,PRD-006,1413775000,47,0.66,0.56
OBJ-00687,2023,8,AGC-002,PRD-007,4438084000,38,0.7,0.64
OBJ-00688,2023,8,AGC-002,PRD-008,3227924000,41,0.79,0.49
OBJ-00689,2023,8,AGC-003,PRD-001,1506763000,35,0.69,0.55
OBJ-00690,2023,8,AGC-003,PRD-002,1765879000,45,0.67,0.45
OBJ-00691,2023,8,AGC-003,PRD-003,1465764000,25,0.76,0.57
OBJ-00692,2023,8,AGC-003,PRD-004,888687000,49,0.71,0.56
OBJ-00693,2023,8,AGC-003,PRD-005,749648000,21,0.72,0.41
OBJ-00694,2023,8,AGC-003,PRD-006,1101078000,47,0.8,0.46
OBJ-00695,2023,8,AGC-003,PRD-007,3948877000,37,0.78,0.55
OBJ-00696,2023,8,AGC-003,PRD-008,2217714000,49,0.72,0.45
OBJ-00697,2023,8,AGC-004,PRD-001,480443000,4,0.67,0.62
OBJ-00698,2023,8,AGC-004,PRD-002,227088000,11,0.68,0.54
OBJ-00699,2023,8,AGC-004,PRD-003,564185000,17,0.6,0.48
OBJ-00700,2023,8,AGC-004,PRD-004,272889000,10,0.6,0.59
OBJ-00701,2023,8,AGC-004,PRD-005,173982000,6,0.74,0.42
OBJ-00702,2023,8,AGC-004,PRD-006,585338000,7,0.75,0.53
OBJ-00703,2023,8,AGC-004,PRD-007,1324701000,10,0.63,0.51
OBJ-00704,2023,8,AGC-004,PRD-008,834601000,15,0.76,0.5
OBJ-00705,2023,8,AGC-005,PRD-001,587765000,8,0.71,0.41
OBJ-00706,2023,8,AGC-005,PRD-002,211880000,5,0.65,0.58
